Order ID,Product ID,Customer ID,Location ID,Sales,Quantity,Discount,Profit,Shipping Cost
TU-2012-2690,TEC-SAM-10000345,SF-10200,218,934.248,14,0.6,-1331.652,363.73
CA-2014-166709,TEC-CO-10004722,HL-15040,159,10499.97,3,0.0,5039.9856,363.19
SG-2014-9460,TEC-CIS-10002259,JW-5220,5,3908.88,6,0.0,1563.48,363.16
MX-2014-164217,TEC-PH-10004182,CC-12100,219,2142.3,5,0.0,556.9,363.1
ID-2014-80657,OFF-AP-10004350,RD-19930,220,1900.584,6,0.4,-348.516,360.04
CM-2012-6440,OFF-HOO-10000335,BP-1230,221,1840.68,6,0.0,496.98,359.58
ES-2011-5287434,FUR-BO-10004129,SA-20830,222,2624.04,6,0.0,446.04,359.28
IN-2012-79439,FUR-BO-10001372,EM-13810,223,3076.5,7,0.0,215.25,359.27
IN-2013-58929,TEC-PH-10004664,CS-12175,115,3181.7718,6,0.17,344.9718,359.09
IT-2012-2646674,OFF-ST-10004597,JD-16060,224,1392.633,11,0.1,-139.557,358.96
IN-2011-63577,FUR-CH-10001664,GH-14665,225,1296.24,8,0.0,285.12,358.85
IN-2014-16068,OFF-AP-10003240,CM-11935,226,1682.91,3,0.0,487.98,358.51
MX-2011-150973,TEC-PH-10004196,JB-16000,227,1278.0,3,0.0,89.46,358.18
RS-2014-4120,TEC-MOT-10003348,RB-9465,228,2570.76,4,0.0,976.8,357.89
MX-2014-154935,FUR-TA-10000136,RB-19795,229,2332.96,5,0.2,349.86,357.79
ID-2012-83604,FUR-BO-10002866,PO-19195,34,1582.2,6,0.4,-870.3,357.21
US-2014-117723,OFF-ST-10004459,DL-13495,78,1801.632,6,0.2,-337.806,356.88
IN-2013-81112,FUR-TA-10001276,TS-21205,230,1512.0,6,0.0,498.96,356.84
CA-2013-147368,TEC-MA-10002178,TC-21295,55,695.7,2,0.5,-27.828,356.68
SF-2014-3560,TEC-APP-10002966,MV-8190,231,2550.0,4,0.0,714.0,355.92
CA-2012-147830,TEC-AC-10002049,NF-18385,232,2025.36,6,0.2,607.6080000000001,355.61
ES-2012-1439357,FUR-CH-10000685,BD-11560,233,2285.7,5,0.0,845.7,355.06
IN-2014-16054,FUR-BO-10001541,PS-18760,80,1029.2589,9,0.07,10.8189,354.47
US-2014-148817,TEC-CO-10003931,FM-14215,132,1058.2792,5,0.002,-2.1208,354.42
IN-2013-50809,TEC-PH-10000169,CA-12775,234,5751.54,9,0.0,2817.99,353.85
ES-2013-1211534,FUR-BO-10001553,CD-12790,57,2442.069,7,0.1,-244.251,353.57
IN-2014-81154,OFF-ST-10004748,NL-18310,235,1190.52,6,0.0,178.56,353.42
IT-2014-2009199,OFF-AP-10000540,TB-21055,236,3150.819,7,0.1,-35.091,353.04
ES-2014-1972860,TEC-CO-10004567,NF-18475,158,1599.9,5,0.0,719.85,352.79
IN-2014-51432,FUR-BO-10001749,KD-16495,237,2063.4,5,0.0,123.75,352.64
HU-2014-7310,OFF-ROG-10003898,EH-4125,238,1269.9,6,0.0,558.72,352.52
IN-2011-26176,FUR-BO-10001934,KB-16600,239,3274.02,9,0.0,261.9,351.08
MX-2014-113845,TEC-PH-10002815,CS-12460,199,848.32,2,0.0,110.28,351.07
CA-2012-102491,TEC-MA-10000864,KW-16435,240,3080.0,7,0.0,1416.8,351.01
ES-2014-5345830,TEC-CO-10002663,MG-17695,241,2847.36,8,0.0,711.84,350.68
ID-2014-58271,FUR-CH-10000602,VF-21715,85,1725.75,5,0.25,-483.3,350.68
ID-2013-57949,TEC-CO-10001419,AM-10705,139,1479.3138,6,0.07,-63.6462,350.31
US-2012-128587,TEC-CO-10003763,HM-14860,242,4899.93,7,0.0,2302.9671,350.09
IN-2014-68750,TEC-CO-10000679,BP-11290,243,1282.23,9,0.0,12.69,349.88
AO-2011-1670,FUR-IKE-10001539,HZ-4950,244,2478.6,6,0.0,49.5,349.87
CA-2013-118689,TEC-CO-10004722,TC-20980,245,17499.95,5,0.0,8399.976,349.07
IN-2013-42535,TEC-CO-10002376,EM-13825,246,959.76,3,0.0,460.62,348.48
CA-2012-124891,FUR-TA-10002903,RH-19495,1,1090.782,7,0.4,-290.8752,348.18
IN-2014-27947,OFF-AP-10000136,BS-11800,247,4135.641,10,0.17,847.041,348.08
MX-2011-158204,FUR-BO-10000567,DV-13465,248,2325.28,8,0.0,511.52,347.82
IN-2014-56206,FUR-BO-10001471,MB-17305,6,5486.67,14,0.1,2316.51,346.6
IT-2011-3316894,OFF-ST-10001758,PC-19000,249,1523.664,8,0.1,-50.97600000000001,345.81
IT-2014-2819680,TEC-PH-10004505,CA-12310,250,1625.2425,3,0.15,-76.5675,345.78
US-2013-138408,TEC-AC-10003870,KC-16255,251,1319.96,4,0.0,527.984,345.77
ES-2014-2179863,OFF-ST-10004191,MB-18085,252,734.94,4,0.1,130.62,344.98
US-2014-110576,FUR-TA-10004154,RB-19795,78,2065.32,12,0.4,-619.596,344.98
RO-2012-8470,FUR-OFF-10001224,DB-3660,253,1391.52,8,0.0,69.36,344.5
CA-2012-111514,FUR-BO-10002545,SC-20260,168,1552.831,7,0.15,200.9546,343.97
MX-2012-157987,OFF-AP-10004913,BG-11740,254,2461.06,7,0.0,566.02,343.81
US-2014-105935,TEC-PH-10001459,BD-11500,255,2939.93,7,0.0,764.3818,343.25
CA-2011-139892,TEC-MA-10000822,BM-11140,256,8159.951999999999,8,0.4,-1359.992,342.11
IN-2012-45825,TEC-MA-10002392,KB-16315,174,1226.19,7,0.0,612.99,340.09
ID-2013-58642,FUR-TA-10003222,PK-19075,92,1809.255,5,0.3,-258.495,339.47
ID-2012-65411,TEC-AC-10000639,CS-12175,257,1863.0,8,0.1,393.24,339.06
CA-2011-144624,TEC-PH-10002885,JM-15865,258,4548.81,7,0.0,1228.1787,338.56
ES-2014-4032097,OFF-ST-10002900,AF-10885,259,1244.187,7,0.1,-13.923,338.33
ES-2012-4108483,FUR-TA-10003354,SJ-20500,260,2364.102,4,0.35,-218.298,338.1
ES-2013-5810502,TEC-CO-10003800,DM-12955,261,1946.313,6,0.15,114.453,337.93
CA-2014-138149,OFF-BI-10003091,WB-21850,29,895.92,5,0.2,302.373,337.16
IT-2012-3796476,OFF-AP-10001527,CC-12610,262,2283.714,9,0.1,-0.216,337.07
CG-2012-8310,TEC-SAM-10004940,BW-1065,263,2549.76,4,0.0,1172.88,336.65
IN-2014-39735,TEC-CO-10003777,BE-11455,6,3299.562,14,0.1,366.282,336.02
ES-2012-4272278,OFF-AP-10001169,TG-21640,264,2489.4,9,0.0,273.78,335.95
CA-2013-107104,FUR-BO-10002213,MS-17365,29,3406.664,8,0.15,160.3136,335.64
CA-2012-156104,TEC-CO-10002095,NP-18685,265,999.98,2,0.0,449.991,334.26
ES-2014-4856325,FUR-BO-10000120,VM-21685,266,1189.242,9,0.1,250.992,334.23
CA-2014-145219,TEC-CO-10001449,RM-19675,29,2879.952,6,0.2,1007.9832,334.15
MX-2014-120026,FUR-CH-10002033,SC-20695,26,1269.6,4,0.0,355.44,333.15
ID-2013-12295,TEC-PH-10002991,SN-20560,267,3499.155,11,0.5,-3009.435,333.1
ID-2013-10636,FUR-TA-10000989,CD-12280,6,2993.025,5,0.3,726.825,333.06
ES-2014-5554891,TEC-CO-10004567,CC-12100,268,815.949,3,0.15,287.919,333.02
ES-2012-5464624,TEC-MA-10004609,BG-11035,269,1245.0,4,0.0,161.76,332.96
IN-2014-59426,TEC-CO-10003448,CC-12550,270,1027.728,8,0.1,182.688,332.2
IN-2014-59202,TEC-CO-10003496,AB-10105,106,1703.025,5,0.1,737.925,332.14
IN-2014-44257,OFF-ST-10003150,SV-20785,139,1803.0837,11,0.17,-130.3863,332.13
ES-2014-3860822,FUR-BO-10004947,HW-14935,271,676.485,5,0.1,195.285,330.51
IN-2011-23530,FUR-CH-10004694,AS-10285,272,969.36,7,0.0,348.81,330.01
ES-2014-5991471,FUR-BO-10000490,LD-16855,273,1637.01,5,0.1,90.81,329.73
MX-2014-127656,TEC-CO-10001818,NS-18505,274,1655.96144,7,0.002,13.20144,329.58
MX-2013-154886,FUR-CH-10004669,CM-12715,275,976.96,4,0.2,232.0,328.66
IN-2013-36963,FUR-BO-10001196,VG-21805,276,731.34,2,0.0,175.5,328.35
GH-2014-6410,OFF-KIT-10001380,JD-6060,277,1239.0,4,0.0,0.0,327.94
ID-2014-41597,FUR-CH-10003616,MG-17680,212,1680.606,5,0.27,368.256,327.81
IN-2014-47449,FUR-BO-10000288,CD-12280,53,2190.75,5,0.0,65.7,327.55
ES-2014-4622860,TEC-MA-10000753,DB-13210,69,935.172,4,0.1,114.252,327.11
ES-2014-2538638,OFF-ST-10000624,CS-11860,205,1026.96,8,0.0,441.36,326.35
IN-2014-32084,TEC-PH-10001457,AF-10885,278,2550.0,4,0.0,280.44,326.32
ES-2012-3954494,TEC-CO-10000556,GG-14650,279,1224.714,4,0.15,-129.726,326.27
ID-2012-79551,TEC-PH-10002601,BN-11470,115,2667.537,5,0.17,-417.813,326.27
ES-2013-2757712,TEC-PH-10002759,EM-14065,103,2605.92,4,0.0,1042.32,326.05
IR-2013-1770,OFF-ROG-10001735,BS-1665,280,2962.68,14,0.0,207.06,325.93
IN-2014-13597,FUR-TA-10002256,AC-10450,281,2664.0,5,0.0,905.7,325.54
ES-2012-5967582,TEC-CO-10001413,CK-12205,282,1513.56,4,0.0,741.6,325.45
ES-2013-1215823,FUR-BO-10003103,JD-16150,283,1233.63,3,0.0,234.36,325.32
UP-2011-5440,FUR-LES-10002026,CC-2550,64,855.15,1,0.0,384.81,325.04
IT-2011-1646767,TEC-MA-10001777,MS-17830,69,956.34,4,0.1,-95.7,324.98
CA-2011-122931,OFF-ST-10004459,SM-20950,78,1801.632,6,0.2,-337.806,324.93
ES-2011-3805636,FUR-CH-10004462,GT-14710,249,1838.52,5,0.2,160.77,324.09
IN-2011-40155,TEC-PH-10000499,CL-12700,284,4498.83,7,0.0,674.73,323.75
ES-2014-5084020,TEC-PH-10002759,MM-17920,285,1824.144,8,0.65,-1303.056,321.54
MX-2014-108532,FUR-BO-10002580,CM-12160,199,2344.0,8,0.0,46.88,321.42
IN-2014-74847,TEC-PH-10004618,DB-13060,286,2043.72,14,0.0,756.0,321.36
MZ-2014-140,OFF-ROG-10001101,JW-5220,50,856.8,14,0.0,265.44,321.23
US-2014-154487,OFF-AP-10002252,BN-11470,287,2509.36,7,0.0,426.58,320.96
IN-2012-72964,FUR-CH-10000660,JC-15775,288,819.936,2,0.1,191.316,320.92
MX-2011-146584,FUR-TA-10001285,HL-15040,199,2797.248,6,0.2,-0.072,320.38
MX-2012-144848,OFF-ST-10003741,LH-16900,289,1455.08,11,0.0,261.8,320.29
ID-2014-27163,FUR-BO-10003046,DV-13045,290,2189.0898,6,0.07,541.3698,320.28
IN-2012-26274,FUR-TA-10001116,BT-11530,291,5451.3,6,0.0,327.06,320.27
IR-2012-660,TEC-MOT-10002272,BM-1650,292,1291.08,2,0.0,296.94,319.58
IN-2011-44901,TEC-CO-10004997,MG-18205,293,1526.52,4,0.0,732.72,319.53
CA-2014-152975,TEC-PH-10004586,RB-19705,1,1079.85,3,0.0,323.955,319.04
MX-2013-123463,FUR-CH-10002780,FC-14245,294,1869.72,6,0.0,205.56,318.17
MX-2013-165064,FUR-BO-10004558,TT-21220,132,1815.24,7,0.0,471.94,318.08
IN-2014-48261,TEC-CO-10002376,CY-12745,295,959.76,3,0.0,460.62,317.81
MX-2014-126711,TEC-PH-10003457,SJ-20215,206,3045.84,7,0.0,1035.58,317.17
MX-2013-141474,TEC-PH-10000106,PB-18805,199,2125.0,5,0.0,297.5,316.76
CM-2012-6440,TEC-MEM-10002005,BP-1230,221,976.08,4,0.0,292.8,316.66
IN-2013-20177,TEC-CO-10003342,RW-19690,296,1266.36,4,0.0,265.92,316.59
CA-2014-141733,FUR-CH-10004086,RW-19540,107,1458.65,5,0.0,423.0085,315.73
ZA-2011-8980,FUR-BEV-10004919,DB-3360,297,2134.44,4,0.0,682.92,315.57
ES-2012-2183106,TEC-CO-10003342,DK-13150,4,4748.436,14,0.1,844.1160000000001,315.29
SF-2013-9730,TEC-OKI-10001385,RW-9540,183,1867.5,6,0.0,242.64,314.81
IN-2011-74490,FUR-CH-10003009,PS-19045,298,1001.7,6,0.0,250.38,314.7
CA-2012-102281,FUR-BO-10002613,MP-17470,1,899.1360000000001,4,0.2,112.392,314.38
CA-2014-120138,OFF-BI-10004519,TB-21625,1,663.92,5,0.2,207.475,314.27
IN-2014-10979,OFF-AP-10001931,MO-17800,299,4306.32,8,0.0,1722.48,314.15
IN-2013-72740,OFF-AP-10001305,NF-18475,300,899.55,3,0.0,323.82,313.71
IN-2013-15277,TEC-CO-10002150,MR-17545,301,763.92,4,0.0,381.96,313.66
IT-2012-2619984,TEC-PH-10004823,CB-12415,302,2544.24,4,0.0,1093.92,313.58
ID-2012-81056,FUR-CH-10000051,LC-17050,303,1136.664,4,0.4,-189.456,313.52
IN-2014-27303,FUR-CH-10000602,RA-19885,143,2301.0,5,0.0,91.95,313.45
CG-2012-6760,TEC-CIS-10002259,MG-8145,304,3908.88,6,0.0,1563.48,313.31
CA-2013-114489,FUR-CH-10000454,JE-16165,305,1951.84,8,0.0,585.552,312.22
CA-2014-160885,TEC-PH-10001795,JK-16090,306,2479.96,4,0.0,743.988,312.14
ID-2013-69345,OFF-AP-10001824,EM-13960,307,2249.16,4,0.0,224.88,311.14
MX-2012-122756,OFF-AP-10002681,DJ-13420,308,2528.26,7,0.0,176.96,310.75
ES-2014-4107155,FUR-TA-10003268,CD-11920,309,1461.135,5,0.35,202.185,310.17
MX-2013-147844,TEC-PH-10003457,BO-11425,310,3045.84,7,0.0,1035.58,309.75
CA-2011-116246,FUR-CH-10002024,LW-17215,1,3785.292,6,0.1,420.588,309.69
CA-2014-143686,TEC-AC-10001838,PJ-19015,311,1399.93,7,0.0,601.9699,309.52
ID-2014-27765,FUR-BO-10002204,KM-16720,85,2152.956,8,0.35,198.636,309.11
ES-2013-5135305,TEC-AC-10004571,SV-20785,312,1244.1,5,0.0,447.75,309.0
MX-2011-131478,FUR-CH-10004095,BG-11695,313,2226.816,9,0.2,500.976,308.66
IN-2014-57837,FUR-BO-10001212,CS-12130,70,1586.412,4,0.1,17.532,307.98
CA-2013-133711,TEC-MA-10000010,MC-17425,314,3040.0,8,0.0,1459.2,307.85
IZ-2014-7800,OFF-KIT-10003683,BD-1635,315,3425.4,6,0.0,1233.0,307.83
ES-2014-1107818,OFF-AP-10004512,RF-19345,249,1136.94,2,0.0,568.44,307.43
ID-2013-60896,FUR-BO-10000980,JE-16165,140,677.6352,2,0.07,211.2552,307.25
IR-2014-890,FUR-BUS-10004644,MG-7680,316,731.34,2,0.0,80.4,305.98
CA-2011-163223,TEC-PH-10000730,KH-16690,317,3499.93,7,0.0,909.9818,305.29
IN-2014-16887,TEC-CO-10002040,CC-12475,318,1272.72,4,0.0,534.48,305.27
ES-2013-1525878,OFF-AP-10002321,LT-16765,319,1856.34,6,0.0,909.54,305.25
ES-2014-3691479,TEC-PH-10000493,FH-14365,320,2295.0,4,0.1,459.0,305.2
ES-2012-3533091,TEC-PH-10001396,BF-10975,321,1622.1825,3,0.15,324.3825,305.16
IN-2013-72390,TEC-PH-10000896,CJ-12010,126,1063.44,7,0.0,361.41,304.95
HU-2014-960,TEC-MEM-10002202,SH-9975,322,3449.88,14,0.0,275.94,304.75
US-2012-110436,FUR-BO-10001356,SL-20155,219,585.456,3,0.2,-0.024,304.53
LI-2014-5380,TEC-SHA-10001231,NC-8340,323,1429.44,4,0.0,471.6,304.5
SF-2013-8920,FUR-HON-10001960,JB-5400,163,1057.8,2,0.0,158.64,304.36
IN-2013-36963,FUR-BO-10000980,VG-21805,276,1092.96,3,0.0,393.39,304.16
MX-2014-117051,FUR-TA-10002966,TB-21250,324,1483.0,5,0.0,741.5,303.65
MX-2014-133830,OFF-AP-10002252,PS-18970,325,1792.4,5,0.0,304.7,303.63
ES-2014-3540255,FUR-BO-10001943,BB-11545,326,2455.677,7,0.1,-191.163,303.59
GG-2012-8530,TEC-BRO-10004802,SG-10470,327,1900.44,6,0.0,417.96,303.45
IN-2013-60546,TEC-PH-10001751,SP-20920,115,3712.59,7,0.17,849.87,302.99
IN-2012-44278,TEC-CO-10003102,NZ-18565,328,2372.22,9,0.0,0.0,302.82
IN-2011-35178,TEC-PH-10003713,Dp-13240,329,5725.35,9,0.0,1602.99,302.61
ES-2014-2421154,FUR-BO-10000967,GZ-14470,330,2553.18,7,0.0,842.52,302.55
MX-2014-123512,OFF-AP-10002317,AH-10075,331,2003.52,6,0.0,861.48,302.48
PL-2014-9210,TEC-SHA-10000971,CB-2025,332,1188.36,4,0.0,95.04,302.14
IN-2011-43375,TEC-PH-10004664,SC-20050,34,2875.095,5,0.1,511.095,302.01
IT-2013-4559122,FUR-CH-10000546,AM-10705,333,2380.5,5,0.0,952.2,301.73
AL-2011-7440,TEC-STA-10002497,SC-10230,334,1619.1,10,0.0,258.9,301.73
ID-2012-39903,OFF-AP-10004964,JS-15595,139,2821.7178,6,0.17,339.8778,301.26
ID-2012-48639,TEC-CO-10001895,BS-11380,80,2991.1032,9,0.07,-128.7468,300.6
IN-2013-42864,OFF-AP-10002573,TC-21295,115,1798.6764,4,0.17,86.6364,300.5
RS-2013-7430,TEC-APP-10000308,JL-5130,335,2544.84,4,0.0,712.44,299.4
IN-2013-41975,FUR-CH-10002061,Dp-13240,336,951.72,2,0.0,228.36,299.12
IN-2014-78725,TEC-PH-10001670,NF-18385,56,2575.92,4,0.0,978.84,298.83
ES-2014-4089082,OFF-AP-10001623,AS-10090,42,1699.83,3,0.0,84.96,298.77
IN-2013-11938,FUR-BO-10001255,EL-13735,70,2634.552,8,0.1,116.952,298.63
IN-2013-34170,FUR-BO-10002990,FH-14275,337,3707.352,11,0.07,1554.432,298.44
IN-2014-53427,FUR-TA-10004711,LT-16765,338,4298.85,5,0.0,300.9,297.81
IN-2014-41786,OFF-AP-10002793,BN-11470,339,3417.48,6,0.0,854.28,297.2
ES-2012-1691714,OFF-AP-10000584,BP-11230,249,2080.32,4,0.0,561.6,296.98
IN-2011-51740,TEC-PH-10000720,DM-13525,291,840.6,5,0.0,319.35,296.68
CA-2013-107783,OFF-BI-10000545,OT-18730,340,1369.764,6,0.7,-913.176,296.1
CD-2013-4900,OFF-SME-10000538,SM-10320,341,1288.8,10,0.0,90.0,296.08
IN-2012-63787,FUR-BO-10002736,PM-19135,342,660.69,5,0.1,44.04,296.01
MW-2014-7130,OFF-CUI-10000682,TS-11430,343,3234.24,6,0.0,970.2,295.74
MX-2013-147690,TEC-PH-10002672,TS-21340,344,2171.3,5,0.0,390.8,294.97
IN-2014-34317,TEC-AC-10002244,AM-10705,3,2074.734,9,0.1,276.534,294.73
MX-2014-127005,TEC-PH-10000018,LS-17245,345,849.8,2,0.0,195.44,294.57
IN-2013-26519,FUR-BO-10004852,DR-12940,6,1177.173,3,0.1,353.133,294.55
CA-2013-1260,TEC-HEW-10003829,DW-3480,346,2270.34,6,0.0,1112.4,294.25
CA-2014-123967,FUR-TA-10003954,SF-20200,347,2665.62,9,0.0,239.9058,294.17
IN-2013-57914,TEC-PH-10000303,CM-11815,267,2863.08,9,0.5,-458.19,293.78
ES-2014-2598901,OFF-AP-10001593,FG-14260,348,1253.07,5,0.1,236.67,293.46
IR-2012-1470,OFF-BRE-10001107,KN-6705,349,3369.24,6,0.0,606.42,293.12
WA-2014-7260,TEC-MEM-10002005,TB-11520,350,1464.12,6,0.0,439.2,293.07
IT-2012-2093927,FUR-BO-10002708,GM-14440,351,1273.125,7,0.5,-993.195,291.93
CA-2014-113418,TEC-MA-10002428,CM-12655,1,1704.89,11,0.0,767.2005,291.68
MX-2014-167325,TEC-CO-10003655,JB-15400,352,1258.7774,5,0.002,375.7774,291.63
IN-2014-68057,FUR-CH-10001271,JS-16030,267,2584.008,7,0.2,290.598,291.06
IN-2013-16999,TEC-CO-10000447,AM-10705,85,1482.39,6,0.35,68.31,290.69
MX-2014-139164,TEC-PH-10000018,SF-20200,353,1274.7,3,0.0,293.16,290.52
CA-2011-145387,FUR-CH-10002320,AM-10705,354,1604.9,5,0.0,481.47,289.82
MX-2012-131758,FUR-CH-10001332,JF-15295,355,2818.08,9,0.0,225.36,289.52
ID-2014-74238,FUR-CH-10002573,KH-16510,356,1046.25,3,0.25,-111.6,289.32
IN-2012-27583,TEC-PH-10001699,DL-13330,307,3187.2,5,0.0,541.8,289.17
IN-2012-56073,FUR-CH-10000660,KN-16390,357,4099.68,10,0.1,956.58,288.98
IN-2012-37698,OFF-ST-10000704,SV-20935,59,703.35,5,0.0,260.1,288.75
IN-2014-25063,TEC-CO-10003354,MD-17860,6,2293.488,8,0.1,509.568,288.63
ES-2012-5420110,TEC-MA-10002918,LS-17200,358,1238.6115,9,0.15,14.4315,288.47
MX-2014-169313,FUR-CH-10001588,JM-15865,345,1715.056,7,0.2,300.076,288.1
CA-2014-158729,OFF-SU-10002881,AC-10450,359,1665.62,2,0.0,33.3124,287.77
IN-2014-80286,FUR-CH-10000051,CM-12445,2,2841.66,6,0.0,852.48,287.24
IT-2013-3695467,OFF-AP-10001623,SS-20140,360,3399.66,12,0.5,-3059.82,286.87
IN-2012-75904,TEC-MA-10001752,BW-11110,361,1607.76,6,0.0,482.22,286.74
IN-2013-71333,TEC-PH-10004006,JE-15610,362,840.15,5,0.0,260.4,286.67
IN-2013-25560,FUR-BO-10000035,GH-14425,363,1236.33,3,0.0,519.21,286.57
IN-2014-25847,OFF-AP-10003275,JK-16090,53,2488.56,8,0.0,348.24,286.53
MX-2011-125045,OFF-AP-10003561,SM-20320,364,1124.256,7,0.2,252.896,286.46
CA-2013-128818,TEC-MA-10000488,CJ-12010,1,3999.95,5,0.0,1159.9855,286.44
US-2014-168046,FUR-TA-10004154,GR-14560,206,726.72,3,0.2,-18.18,286.37
US-2012-100377,TEC-CO-10001046,TS-21370,22,2799.96,5,0.2,874.9875,286.3
MA-2013-1850,TEC-STA-10003330,DH-3675,365,1519.92,6,0.0,653.4,286.2
RS-2011-3350,TEC-CAN-10000932,MM-8280,366,1279.32,4,0.0,319.8,286.19
IN-2014-35983,FUR-CH-10000994,SW-20275,46,723.3,5,0.0,122.85,286.01
IR-2011-7220,TEC-MOT-10003348,PM-9135,367,642.69,1,0.0,244.2,285.83
IN-2012-50207,FUR-BO-10003783,GH-14425,368,2619.0,8,0.1,232.68,285.65
ID-2012-17601,OFF-AP-10001329,JM-15865,369,1704.87,6,0.5,-1023.03,285.61
ES-2012-2224678,TEC-CO-10004563,CM-12115,370,1715.91,7,0.0,583.38,285.12
IN-2012-50788,TEC-PH-10001751,SC-20845,339,1278.0,2,0.0,460.08,284.81
MO-2013-60,OFF-HOO-10001783,GP-4740,81,1234.56,4,0.0,246.84,284.7
ES-2011-5752766,OFF-AP-10003558,AF-10870,264,4195.2,8,0.0,839.04,284.51
IT-2012-5541212,FUR-BO-10000170,TS-21505,89,1765.395,5,0.1,-98.205,284.19
MX-2013-148453,FUR-TA-10002101,CR-12730,371,1480.368,3,0.2,333.048,283.93
MX-2012-153157,TEC-PH-10000419,FH-14365,94,2968.98,7,0.0,89.04,283.69
ID-2011-66475,FUR-TA-10001494,BM-11575,3,2301.138,7,0.3,-953.442,283.36
ES-2014-5295631,FUR-BO-10001165,AH-10030,205,1100.52,3,0.0,352.08,283.25
IN-2011-76758,TEC-CO-10000562,AG-10495,177,2518.95,7,0.0,553.98,283.09
ES-2014-1015287,FUR-BO-10003697,BN-11470,372,996.3,5,0.0,119.55,282.58
CA-2014-136308,TEC-MA-10000488,MW-18235,168,1919.976,3,0.2,215.9973,282.43
AU-2011-0,FUR-HON-10003871,AG-675,373,922.95,1,0.0,341.49,282.09
ES-2013-2003988,FUR-BO-10003103,SW-20755,374,1850.445,5,0.1,184.995,281.82
MX-2014-113845,FUR-BO-10001946,CS-12460,199,664.56,6,0.0,6.6,281.74
ES-2014-1356130,TEC-AC-10004849,SK-19990,375,1547.1,6,0.0,340.2,280.54
IN-2014-34632,OFF-AP-10003621,MP-18175,212,2190.951,5,0.17,316.701,280.47
MX-2012-111178,OFF-AP-10001106,AG-10900,206,3242.88,9,0.0,324.18,279.53
MO-2012-100,TEC-SAM-10004785,AJ-960,81,2544.6,4,0.0,1246.8,279.11
UP-2013-910,TEC-CIS-10002344,MC-7275,376,2605.56,4,0.0,573.12,278.98
IT-2013-2494403,OFF-ST-10004267,JF-15295,136,1271.457,11,0.1,-127.413,278.75
CA-2013-162236,FUR-TA-10002533,ER-13855,147,876.3,10,0.4,-292.1,278.5
SA-2011-1830,TEC-STA-10003386,MM-7260,13,1207.56,4,0.0,0.0,278.34
IN-2012-44068,FUR-BO-10004043,EJ-13720,243,2051.1,5,0.0,40.95,278.13
MX-2013-137330,TEC-PH-10001712,MS-17365,377,2544.24,6,0.0,992.16,277.93
CA-2011-108609,FUR-TA-10003954,AJ-10780,378,1421.664,8,0.4,-734.5264,277.66
ES-2014-1393638,FUR-BO-10000259,DH-13675,379,1314.45,3,0.0,341.73,277.29
CA-2011-164973,TEC-MA-10002927,NM-18445,1,3991.98,2,0.0,1995.99,276.89
MX-2013-105585,FUR-TA-10004801,HE-14800,380,980.32,2,0.2,110.28,276.71
CA-2011-116666,TEC-CO-10001449,KT-16480,78,1799.97,5,0.4,239.996,276.7
IN-2011-33183,FUR-BO-10004771,SB-20170,381,2470.5,6,0.0,518.76,276.29
CA-2013-139997,TEC-CO-10000971,EM-14140,382,1499.95,5,0.0,449.985,276.23
IN-2012-83471,FUR-BO-10001370,VT-21700,383,877.02,2,0.0,105.24,275.91
US-2012-126214,FUR-TA-10003748,JS-15880,52,1618.37,13,0.0,356.0414,275.6
IN-2012-80391,TEC-CO-10002122,BC-11125,384,1917.36,6,0.0,747.72,275.57
IN-2011-19330,TEC-MA-10002468,NF-18595,385,2173.5,7,0.0,260.82,275.52
CA-2013-147256,OFF-AP-10003057,FC-14245,386,1927.59,7,0.0,751.7601,274.82
CA-2012-8790,OFF-BRE-10002706,RH-9600,387,1799.1,6,0.0,593.64,274.75
IT-2011-4752666,FUR-BO-10004388,RB-19330,388,1814.25,5,0.0,653.1,274.63
ES-2012-2287053,OFF-AP-10004201,CS-11950,389,1293.675,5,0.5,-776.325,274.58
ES-2014-4472745,OFF-AP-10004511,BW-11110,390,2477.55,5,0.0,1040.55,273.88
CA-2013-155845,TEC-AC-10004145,CM-12235,391,1399.944,7,0.2,52.4979,273.79
IN-2012-53420,TEC-CO-10004961,LW-16825,392,723.3,2,0.0,332.7,273.63
ES-2014-5474746,TEC-CO-10004089,RD-19585,393,2097.12,8,0.0,188.64,273.57
CA-2013-110492,OFF-ST-10003716,JS-15880,71,1350.12,6,0.0,175.5156,273.44
IN-2014-58460,OFF-AP-10000675,BT-11680,394,3242.88,6,0.0,421.56,271.59
US-2014-102890,FUR-TA-10000577,SG-20470,1,1044.63,5,0.4,-295.9785,271.32
CA-2014-141789,OFF-BI-10001359,AC-10450,43,1793.98,2,0.0,843.1706,271.12
IT-2014-2185471,FUR-BO-10003559,TB-21175,395,597.36,4,0.0,226.92,271.01
UP-2013-1070,OFF-HAM-10004896,MD-7860,396,3955.14,14,0.0,1383.9,270.65
IN-2014-79544,FUR-BO-10004842,JH-16180,397,796.824,6,0.07,231.264,270.56
ES-2014-3535439,TEC-AC-10003506,CC-12145,398,2305.26,9,0.0,922.05,270.26
MX-2011-134705,FUR-TA-10003926,XP-21865,248,2833.76,10,0.2,35.36,269.94
IN-2011-10055,OFF-AP-10003598,TS-21370,399,2077.32,4,0.0,581.64,269.89
